"Num_Acc";"circ";"nbv";"vma";"surf_gr";"prof_gr";"plan_gr";"infrastructure"
"202100053929";"2";6;50;"risquée";"plat";"rectiligne";"non"
"202100053930";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100053931";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053932";"1";1;50;"risquée";"plat";"courbe";"non"
"202100053933";"3";3;90;"normale";"plat";"rectiligne";"non"
"202100053934";"2";5;50;"risquée";"plat";"rectiligne";NA
"202100053935";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053936";"1";NA;50;"normale";"pente/cote";"rectiligne";"non"
"202100053937";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100053938";"1";2;50;"normale";"plat";"rectiligne";"oui"
"202100053939";NA;2;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100053940";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053941";"3";4;50;"risquée";"plat";"rectiligne";"non"
"202100053942";"3";2;50;"risquée";"plat";"rectiligne";"non"
"202100053943";"2";1;30;"normale";"plat";"rectiligne";"oui"
"202100053944";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053945";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053946";NA;1;70;"normale";"plat";"courbe";"non"
"202100053947";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053948";"3";0;50;"normale";"plat";"rectiligne";"oui"
"202100053949";NA;NA;30;"normale";"plat";"rectiligne";"non"
"202100053950";"3";6;50;"normale";"plat";"rectiligne";"non"
"202100053951";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053952";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053953";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053954";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053955";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053956";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053957";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100053958";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100053959";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053960";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100053961";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100053962";"3";6;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100053963";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100053964";NA;2;30;"risquée";"plat";"rectiligne";"non"
"202100053965";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053966";"1";0;50;"risquée";"plat";"rectiligne";"non"
"202100053967";"1";6;50;"risquée";"plat";"courbe";"non"
"202100053968";"1";1;30;"risquée";"plat";"rectiligne";"non"
"202100053969";NA;2;50;"risquée";"plat";"rectiligne";"non"
"202100053970";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053971";"1";3;30;"risquée";"pente/cote";"rectiligne";"non"
"202100053972";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053973";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053974";"3";3;50;"risquée";"plat";"rectiligne";"non"
"202100053975";"4";6;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100053976";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053977";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100053978";"3";1;50;"risquée";"plat";"rectiligne";"non"
"202100053979";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053980";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053981";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053982";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100053983";"3";5;130;"risquée";"plat";"rectiligne";"non"
"202100053984";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053985";"2";2;30;"risquée";"plat";"rectiligne";"oui"
"202100053986";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100053987";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053988";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053989";"2";2;70;"risquée";"plat";"courbe";"non"
"202100053990";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053991";"2";2;80;"risquée";"plat";"courbe";"non"
"202100053992";"2";2;90;"risquée";"plat";"courbe";"non"
"202100053993";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100053994";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053995";"2";2;NA;"normale";"plat";"courbe";"non"
"202100053996";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053997";"2";2;80;"normale";"plat";"courbe";"non"
"202100053998";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053999";"2";2;90;"normale";"plat";"courbe";"non"
"202100054000";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100054001";"2";2;70;"normale";"pente/cote";"courbe";"non"
"202100054002";"2";2;80;"normale";"plat";"courbe";"non"
"202100054003";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100054004";"2";2;50;"risquée";"plat";"courbe";"non"
"202100054005";"2";2;30;"risquée";"pente/cote";"courbe";"oui"
"202100054006";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054007";"4";2;50;"normale";"plat";"rectiligne";"non"
"202100054008";"3";2;50;"normale";"plat";"courbe";"non"
"202100054009";"2";2;70;"risquée";"plat";"rectiligne";"non"
"202100054010";NA;3;90;"normale";"plat";"rectiligne";"non"
"202100054011";"3";10;70;"risquée";"plat";"rectiligne";"non"
"202100054012";"1";1;50;"risquée";"pente/cote";"courbe";"non"
"202100054013";"1";1;90;"risquée";"plat";"rectiligne";"oui"
"202100054014";"1";3;90;"risquée";"pente/cote";"courbe";"non"
"202100054015";"2";2;30;"risquée";"pente/cote";"courbe";"non"
"202100054016";NA;3;110;"normale";"plat";"rectiligne";"non"
"202100054017";"3";6;110;"normale";"plat";"rectiligne";"non"
"202100054018";"1";2;90;"risquée";"plat";"rectiligne";"non"
"202100054019";"3";6;90;"risquée";"plat";"rectiligne";"non"
"202100054020";"3";11;90;"risquée";"plat";"rectiligne";"non"
"202100054021";"3";6;110;"risquée";"plat";"rectiligne";"non"
"202100054022";"3";6;110;"risquée";"plat";"rectiligne";"non"
"202100054023";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100054024";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100054025";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100054026";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100054027";"1";1;50;"risquée";"plat";"rectiligne";"oui"
"202100054028";"3";6;30;"normale";"pente/cote";"courbe";"oui"
"202100054029";"1";2;70;"normale";"pente/cote";"rectiligne";"oui"
"202100054030";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054031";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100054032";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054033";"3";2;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100054034";"2";2;50;"risquée";"pente/cote";"courbe";"oui"
"202100054035";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100054036";"2";NA;NA;"normale";"plat";"rectiligne";"non"
"202100054037";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100054038";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054039";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054040";NA;2;50;"risquée";"plat";"rectiligne";"non"
"202100054041";NA;2;15;"normale";"plat";"rectiligne";"non"
"202100054042";"1";2;90;"risquée";"plat";"rectiligne";"non"
"202100054043";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100054044";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100054045";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054046";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100054047";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054048";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100054049";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054050";"3";2;30;"normale";"plat";"rectiligne";"oui"
"202100054051";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054052";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054053";"2";2;30;"normale";"plat";"rectiligne";"oui"
"202100054054";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054055";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100054056";"1";2;50;"normale";"plat";"rectiligne";"oui"
"202100054057";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100054058";"2";2;30;"risquée";"pente/cote";"rectiligne";"oui"
"202100054059";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054060";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054061";"2";NA;50;"risquée";"plat";"rectiligne";"oui"
"202100054062";"2";NA;30;"risquée";"pente/cote";"rectiligne";"non"
"202100054063";NA;2;30;"risquée";"plat";"rectiligne";"non"
"202100054064";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054065";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054066";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100054067";"2";3;50;"normale";"plat";"rectiligne";"oui"
"202100054068";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054069";"3";4;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054070";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054071";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100054072";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054073";NA;NA;50;"risquée";"plat";"rectiligne";"non"
"202100054074";"3";2;50;"risquée";"plat";"rectiligne";"non"
"202100054075";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054076";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054077";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054078";"3";2;70;"normale";"plat";"rectiligne";"oui"
"202100054079";"1";2;50;"risquée";"plat";"rectiligne";"oui"
"202100054080";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100054081";"1";1;30;"normale";"plat";"courbe";"oui"
"202100054082";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054083";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054084";"1";NA;30;"normale";"plat";"rectiligne";"non"
"202100054085";NA;0;50;"risquée";"plat";"courbe";"non"
"202100054086";"1";2;50;"normale";"plat";"rectiligne";"oui"
"202100054087";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054088";"2";2;50;"normale";"plat";"courbe";"non"
"202100054089";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054090";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100054091";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100054092";"1";1;50;"risquée";"plat";"courbe";"non"
"202100054093";"1";1;30;"risquée";"plat";"courbe";"non"
"202100054094";"3";2;50;"normale";"plat";"rectiligne";"oui"
"202100054095";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100054096";"2";6;50;"normale";"plat";"rectiligne";"non"
"202100054097";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100054098";"2";6;50;"normale";"pente/cote";"rectiligne";"non"
"202100054099";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054100";"3";2;50;"normale";"plat";"rectiligne";"oui"
"202100054101";"2";4;50;"normale";"pente/cote";"rectiligne";"non"
"202100054102";"1";3;30;"normale";"plat";"rectiligne";"non"
"202100054103";"1";1;15;"normale";"plat";"rectiligne";"non"
"202100054104";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100054105";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100054106";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054107";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054108";"1";1;30;"risquée";"plat";"courbe";"non"
"202100054109";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100054110";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100054111";"2";2;50;"risquée";"plat";"courbe";"non"
"202100054112";"2";6;50;"normale";"plat";"rectiligne";"non"
"202100054113";"1";0;30;"normale";"plat";"courbe";"non"
"202100054114";NA;1;50;"risquée";"plat";"courbe";"oui"
"202100054115";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100054116";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054117";"1";2;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100054118";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100054119";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100054120";"2";1;50;"risquée";"plat";"rectiligne";"non"
"202100054121";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100054122";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054123";"3";6;50;"risquée";"plat";"rectiligne";"oui"
"202100054124";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054125";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054126";"2";4;50;"risquée";"plat";"rectiligne";"oui"
"202100054127";"1";1;50;"normale";"plat";"courbe";"oui"
"202100054128";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100054129";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100054130";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100054131";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100054132";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100054133";"2";2;50;"risquée";"pente/cote";"courbe";"oui"
"202100054134";"2";2;80;"normale";"plat";"rectiligne";"oui"
"202100054135";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054136";"2";2;NA;"risquée";"pente/cote";"rectiligne";"oui"
"202100054137";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100054138";"1";2;90;"normale";"pente/cote";"courbe";"oui"
"202100054139";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054140";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054141";"2";2;NA;"normale";"plat";"rectiligne";"non"
"202100054142";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100054143";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054144";NA;2;NA;"risquée";"pente/cote";"courbe";"non"
"202100054145";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100054146";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054147";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100054148";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054149";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100054150";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054151";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100054152";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100054153";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054154";"3";4;130;"risquée";"pente/cote";"rectiligne";"non"
"202100054155";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100054156";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054157";"1";1;50;"normale";"plat";"rectiligne";"oui"
"202100054158";"1";5;110;"risquée";"pente/cote";"courbe";"non"
"202100054159";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100054160";NA;2;50;"normale";"plat";"rectiligne";"oui"
"202100054161";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100054162";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054163";"2";2;30;"risquée";"plat";"courbe";"oui"
"202100054164";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100054165";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100054166";"2";2;80;"risquée";"plat";"courbe";"non"
"202100054167";"2";2;50;"normale";"pente/cote";"courbe";"oui"
"202100054168";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054169";"1";1;50;"normale";"plat";"courbe";"non"
"202100054170";"1";3;70;"normale";"plat";"rectiligne";"oui"
"202100054171";"3";7;90;"normale";"plat";"rectiligne";"oui"
"202100054172";"1";2;110;"risquée";"plat";"rectiligne";"non"
"202100054173";"1";4;70;"normale";"plat";"rectiligne";"non"
"202100054174";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100054175";"3";10;90;"risquée";"pente/cote";"rectiligne";"non"
"202100054176";"3";7;110;"risquée";"plat";"rectiligne";"non"
"202100054177";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100054178";NA;2;30;"normale";"plat";"rectiligne";"non"
"202100054179";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100054180";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054181";"1";3;20;"normale";"plat";"rectiligne";"non"
"202100054182";"2";1;NA;"normale";"plat";"rectiligne";"non"
"202100054183";"2";2;50;"normale";"plat";"courbe";"non"
"202100054184";"3";5;60;"risquée";"pente/cote";"rectiligne";"oui"
"202100054185";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100054186";"2";2;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100054187";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054188";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054189";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100054190";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054191";"1";1;80;"risquée";"plat";"courbe";"non"
"202100054192";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100054193";"1";2;30;"risquée";"plat";"rectiligne";"non"
"202100054194";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100054195";"2";4;30;"normale";"plat";"rectiligne";"oui"
"202100054196";"2";2;30;"normale";"plat";"rectiligne";"oui"
"202100054197";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054198";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054199";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054200";"2";2;50;"normale";"pente/cote";"rectiligne";"oui"
"202100054201";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054202";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100054203";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054204";"1";1;50;"normale";"plat";"courbe";"non"
"202100054205";"1";1;50;"risquée";"pente/cote";"courbe";"oui"
"202100054206";"2";4;70;"risquée";"plat";"courbe";"non"
"202100054207";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054208";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054209";"2";5;50;"normale";"plat";"rectiligne";"non"
"202100054210";"1";1;50;"normale";"plat";"rectiligne";"oui"
"202100054211";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054212";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054213";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100054214";"2";2;50;"normale";"plat";"rectiligne";NA
"202100054215";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100054216";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054217";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100054218";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054219";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100054220";"3";4;90;"risquée";"plat";"rectiligne";"non"
"202100054221";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054222";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100054223";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054224";"1";1;30;"risquée";"plat";"rectiligne";"non"
"202100054225";NA;3;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054226";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054227";"2";1;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054228";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054229";"1";3;50;"risquée";"pente/cote";"rectiligne";"non"
"202100054230";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100054231";"2";2;30;"risquée";"pente/cote";"rectiligne";"non"
"202100054232";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100054233";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100054234";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100054235";"2";0;50;"risquée";"plat";"rectiligne";"non"
"202100054236";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100054237";"2";3;50;"risquée";"plat";"rectiligne";"non"
"202100054238";"3";2;50;"normale";"plat";"rectiligne";NA
"202100054239";"2";2;30;"normale";"plat";"rectiligne";NA
"202100054240";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100054241";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100054242";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100054243";"3";6;50;"risquée";"plat";"rectiligne";"non"
